갱신청구권사용여부,단지명,법정동,보증금액,건축년도,월세금,전용면적,지번,지역코드,층,해제여부,해제사유발생일,년,월,일
,강남_2차_아파트,삼성동,"4,224",2001,55,68.29,145,11680,41,,,2024,1,10
,강남_3차_아파트,역삼동,"101,191",1988,0,57.41,318,11680,26,,,2024,3,16
X,강남_3차_아파트,역삼동,"63,553",1994,0,133.94,960,11680,29,,,2024,3,28
O,강남_6차_아파트,삼성동,"140,585",1993,0,116.37,902,11680,13,,,2024,2,20
,강남_5차_아파트,역삼동,"73,402",1999,0,75.61,550,11680,9,,,2024,1,2
,강남_9차_아파트,역삼동,"2,295",2016,70,113.86,133,11680,3,,,2024,1,24
X,강남_6차_아파트,청담동,"136,487",2014,0,79.67,421,11680,7,,,2024,3,9
,강남_2차_아파트,역삼동,"41,184",2017,0,120.23,775,11680,5,,,2024,2,22
,강남_6차_아파트,대치동,"1,937",1993,281,84.34,337,11680,45,,,2024,3,22
O,강남_7차_아파트,역삼동,"44,013",1985,0,61.74,841,11680,32,,,2024,2,14
O,강남_9차_아파트,대치동,"108,969",2020,0,114.75,686,11680,27,,,2024,3,7
,강남_4차_아파트,역삼동,"115,742",2002,0,88.66,917,11680,25,,,2024,3,19
O,강남_4차_아파트,역삼동,"139,430",2000,0,106.14,439,11680,37,,,2024,2,9
,강남_9차_아파트,삼성동,"111,261",2023,0,143.54,455,11680,16,,,2024,2,9
O,강남_2차_아파트,대치동,"142,978",2005,0,106.91,767,11680,7,,,2024,3,5
,타워팰리스,역삼동,"4,280",2015,267,69.02,366,11680,7,,,2024,3,27
O,래미안,청담동,"3,884",1997,175,73.46,118,11680,14,,,2024,3,6
,강남_5차_아파트,압구정동,"4,513",2009,254,147.04,958,11680,37,,,2024,2,9
X,강남_9차_아파트,압구정동,"68,283",1985,0,146.67,770,11680,32,,,2024,1,22
O,강남_4차_아파트,역삼동,"83,130",2020,0,80.64,176,11680,32,,,2024,3,10
,강남_3차_아파트,삼성동,"115,610",2001,0,85.98,608,11680,20,O,20240309,2024,3,9
,강남_6차_아파트,압구정동,"2,432",2004,56,90.99,805,11680,22,,,2024,3,9
X,강남_1차_아파트,청담동,"46,764",1998,0,107.33,520,11680,3,,,2024,3,11
,강남_3차_아파트,삼성동,"117,926",2014,0,68.75,197,11680,7,,,2024,2,1
O,강남_6차_아파트,삼성동,"136,806",2010,0,118.31,700,11680,45,,,2024,1,22
,아이파크,압구정동,"43,340",1980,0,115.65,537,11680,10,,,2024,1,3
X,강남_5차_아파트,청담동,"108,514",2017,0,64.51,234,11680,42,,,2024,1,11
X,강남_4차_아파트,압구정동,"2,000",2024,145,65.47,520,11680,23,,,2024,2,11
X,강남_8차_아파트,청담동,"86,726",2010,0,132.73,123,11680,12,,,2024,2,16
X,강남_9차_아파트,대치동,"123,898",1991,0,122.4,691,11680,15,,,2024,1,15
,강남_5차_아파트,청담동,"67,709",2024,0,118.58,448,11680,21,O,20240128,2024,1,28
,강남_1차_아파트,압구정동,"129,988",2005,0,76.56,536,11680,25,,,2024,1,11
X,강남_3차_아파트,삼성동,"48,156",1982,0,112.55,487,11680,16,,,2024,2,2
X,타워팰리스,역삼동,"127,576",2007,0,97.72,415,11680,17,,,2024,2,3
,강남_3차_아파트,대치동,"114,367",1995,0,78.71,716,11680,17,,,2024,2,6
O,강남_6차_아파트,압구정동,"46,974",2018,0,122.38,483,11680,42,O,20240210,2024,2,10
X,강남_3차_아파트,대치동,"81,882",2005,0,121.2,730,11680,3,,,2024,1,19
,강남_5차_아파트,삼성동,"45,903",1985,0,59.56,897,11680,4,,,2024,3,26
,강남_4차_아파트,압구정동,"61,920",1989,0,109.56,306,11680,3,,,2024,2,22
X,강남_1차_아파트,역삼동,"4,001",1995,189,131.72,788,11680,2,,,2024,2,5
,래미안,대치동,"1,621",2000,140,58.47,316,11680,41,,,2024,3,25
O,타워팰리스,삼성동,"61,369",1980,0,147.19,290,11680,6,,,2024,1,23
,타워팰리스,역삼동,"3,806",1982,127,118.01,956,11680,3,,,2024,3,3
X,타워팰리스,청담동,"119,686",2022,0,119.91,255,11680,31,,,2024,1,5
X,강남_6차_아파트,삼성동,"127,758",2003,0,89.89,288,11680,24,,,2024,2,8
,강남_4차_아파트,대치동,"2,870",1996,151,88.22,908,11680,27,,,2024,2,19
,강남_8차_아파트,삼성동,"98,765",2005,0,62.91,125,11680,24,,,2024,3,24
X,강남_1차_아파트,대치동,"32,801",2010,0,114.82,189,11680,35,,,2024,3,22
O,강남_2차_아파트,압구정동,"45,267",2000,0,90.92,344,11680,4,,,2024,1,27
,강남_7차_아파트,압구정동,"94,695",1995,0,69.0,596,11680,44,,,2024,2,12
X,강남_4차_아파트,삼성동,"94,412",1989,0,63.6,421,11680,25,,,2024,1,2
,강남_2차_아파트,대치동,"4,027",2001,152,112.62,483,11680,37,,,2024,2,10
,강남_4차_아파트,역삼동,"45,985",2012,0,89.5,210,11680,29,,,2024,3,15
O,아이파크,삼성동,"40,577",2023,0,97.95,915,11680,25,,,2024,1,25
,강남_5차_아파트,청담동,"130,082",1988,0,75.13,898,11680,45,,,2024,2,2
,타워팰리스,압구정동,"62,908",1999,0,86.19,461,11680,33,,,2024,1,16
O,강남_8차_아파트,삼성동,"2,182",2007,223,59.3,772,11680,11,,,2024,2,11
X,강남_1차_아파트,청담동,"66,653",1998,0,107.82,642,11680,35,,,2024,1,3
,강남_9차_아파트,삼성동,"4,752",2012,152,74.55,753,11680,24,,,2024,1,16
X,타워팰리스,압구정동,"66,752",2018,0,126.34,671,11680,29,,,2024,2,5
X,아이파크,대치동,"73,434",2014,0,105.37,488,11680,35,,,2024,1,11
,강남_2차_아파트,대치동,"75,655",2023,0,129.04,928,11680,25,,,2024,2,22
,강남_4차_아파트,삼성동,"1,178",1996,136,66.73,718,11680,1,,,2024,3,26
,강남_7차_아파트,압구정동,"4,422",1998,273,143.21,118,11680,22,,,2024,2,8
O,강남_4차_아파트,삼성동,"97,800",2006,0,74.54,829,11680,37,,,2024,1,26
X,아이파크,압구정동,"110,582",1995,0,121.26,920,11680,30,,,2024,3,17
O,강남_1차_아파트,청담동,"56,812",2003,0,148.07,298,11680,2,,,2024,3,25
X,강남_1차_아파트,대치동,"1,140",1984,166,121.97,595,11680,12,,,2024,1,27
X,강남_5차_아파트,압구정동,"100,003",1990,0,76.42,921,11680,14,,,2024,3,24
X,강남_8차_아파트,압구정동,"125,256",2013,0,92.51,117,11680,36,,,2024,1,11
O,강남_4차_아파트,역삼동,"54,555",2013,0,117.23,284,11680,3,,,2024,1,5
,강남_1차_아파트,역삼동,"65,746",2001,0,109.57,148,11680,18,,,2024,2,21
X,타워팰리스,삼성동,"128,709",1982,0,61.01,134,11680,36,,,2024,3,15
,강남_5차_아파트,압구정동,"2,335",2009,104,55.91,474,11680,35,,,2024,2,7
,강남_6차_아파트,역삼동,"4,503",2018,221,122.41,325,11680,21,,,2024,2,18
X,강남_5차_아파트,청담동,"98,463",2021,0,59.7,573,11680,4,,,2024,1,10
,강남_3차_아파트,청담동,"1,971",2004,81,129.96,937,11680,9,,,2024,2,16
,강남_2차_아파트,역삼동,"140,020",2018,0,147.04,373,11680,34,,,2024,1,12
X,강남_2차_아파트,압구정동,"4,710",1988,219,77.45,786,11680,42,,,2024,2,21
,강남_3차_아파트,청담동,"100,686",2007,0,136.89,799,11680,42,,,2024,1,18
,강남_2차_아파트,청담동,"3,226",1997,242,86.56,270,11680,3,,,2024,3,12
X,래미안,대치동,"32,451",2012,0,59.67,449,11680,15,,,2024,3,11
O,강남_8차_아파트,대치동,"47,838",2015,0,136.21,608,11680,45,,,2024,3,23
O,강남_4차_아파트,역삼동,"74,395",2009,0,90.99,400,11680,33,,,2024,3,16
,강남_4차_아파트,청담동,"114,694",2020,0,114.43,398,11680,37,,,2024,3,26
X,아이파크,청담동,"106,488",2021,0,56.09,888,11680,24,,,2024,3,17
X,강남_5차_아파트,압구정동,"108,764",2005,0,72.02,465,11680,19,,,2024,1,12
X,강남_6차_아파트,대치동,"128,933",2020,0,92.4,906,11680,42,,,2024,2,19
X,강남_7차_아파트,역삼동,"66,916",1998,0,109.3,198,11680,3,,,2024,2,20
X,강남_7차_아파트,대치동,"53,241",2017,0,133.95,850,11680,24,,,2024,2,5
O,강남_3차_아파트,삼성동,"104,588",2003,0,56.15,995,11680,32,,,2024,2,6
O,아이파크,대치동,"30,182",1983,0,77.17,399,11680,30,,,2024,2,20
,강남_7차_아파트,압구정동,"1,672",1989,251,64.77,621,11680,4,,,2024,2,21
,강남_1차_아파트,역삼동,"3,898",2018,131,55.28,139,11680,2,,,2024,2,28
O,강남_5차_아파트,역삼동,"139,505",1996,0,105.29,825,11680,33,,,2024,3,3
O,강남_2차_아파트,역삼동,"69,004",1990,0,120.55,483,11680,5,,,2024,1,16
X,강남_1차_아파트,삼성동,"4,147",2019,118,113.24,594,11680,15,,,2024,1,11
O,강남_2차_아파트,삼성동,"143,637",2000,0,119.68,998,11680,33,,,2024,3,15
,강남_5차_아파트,삼성동,"97,767",2009,0,126.69,666,11680,16,,,2024,3,14
X,타워팰리스,역삼동,"38,536",1992,0,140.5,398,11680,37,,,2024,3,28
,강남_3차_아파트,삼성동,"71,359",2021,0,95.93,321,11680,14,,,2024,2,12
,아이파크,청담동,"67,958",1982,0,133.48,820,11680,30,,,2024,2,2
,강남_3차_아파트,삼성동,"91,901",1984,0,145.0,222,11680,23,,,2024,1,21
X,타워팰리스,역삼동,"133,985",1981,0,136.19,764,11680,6,,,2024,3,3
O,강남_4차_아파트,대치동,"135,620",2007,0,65.58,132,11680,24,,,2024,2,26
O,강남_6차_아파트,청담동,"1,074",2010,55,59.67,437,11680,38,,,2024,1,7
O,강남_6차_아파트,압구정동,"105,166",2003,0,78.42,229,11680,19,,,2024,3,23
O,타워팰리스,역삼동,"31,587",1983,0,79.02,133,11680,17,,,2024,1,18
,강남_5차_아파트,압구정동,"59,515",1985,0,126.72,182,11680,35,,,2024,3,24
,강남_2차_아파트,압구정동,"61,511",2024,0,82.78,695,11680,6,,,2024,3,21
O,강남_2차_아파트,삼성동,"40,786",2004,0,121.69,117,11680,11,,,2024,3,24
,강남_8차_아파트,대치동,"34,317",1984,0,80.62,464,11680,13,,,2024,1,10
O,강남_4차_아파트,압구정동,"53,785",2008,0,62.21,783,11680,16,,,2024,2,22
X,강남_7차_아파트,대치동,"53,837",2018,0,100.6,879,11680,1,,,2024,3,19
O,강남_3차_아파트,청담동,"2,492",1994,135,50.07,879,11680,34,,,2024,3,26
X,강남_8차_아파트,역삼동,"61,272",2008,0,107.91,630,11680,43,,,2024,3,11
,아이파크,청담동,"3,347",1982,118,67.44,532,11680,41,,,2024,2,14
X,강남_8차_아파트,역삼동,"51,928",2002,0,66.0,626,11680,45,,,2024,2,26
,래미안,청담동,"147,524",2006,0,91.83,741,11680,16,,,2024,1,6
O,강남_3차_아파트,삼성동,"4,513",2012,134,65.74,159,11680,8,,,2024,2,14
X,타워팰리스,삼성동,"3,445",1986,280,62.83,212,11680,39,,,2024,2,3
,아이파크,청담동,"105,354",2003,0,89.56,531,11680,28,,,2024,2,6
,강남_1차_아파트,압구정동,"81,868",2007,0,71.49,442,11680,17,,,2024,3,11
X,래미안,삼성동,"31,800",2006,0,73.38,678,11680,26,,,2024,1,9
,강남_7차_아파트,청담동,"1,466",1987,125,70.86,379,11680,3,,,2024,3,28
O,래미안,청담동,"107,706",1980,0,142.3,996,11680,19,,,2024,3,5
,타워팰리스,대치동,"102,575",2022,0,56.3,187,11680,22,,,2024,3,17
,래미안,압구정동,"3,621",2015,211,136.07,634,11680,31,,,2024,2,20
O,래미안,대치동,"89,952",1995,0,98.6,568,11680,9,,,2024,1,19
X,강남_4차_아파트,역삼동,"119,262",1999,0,107.75,945,11680,24,,,2024,2,4
O,타워팰리스,압구정동,"74,657",2020,0,66.32,349,11680,24,,,2024,1,12
,강남_7차_아파트,삼성동,"4,518",1995,60,78.7,157,11680,2,,,2024,1,7
O,타워팰리스,청담동,"147,511",2000,0,70.63,415,11680,34,,,2024,1,13
X,강남_2차_아파트,대치동,"79,254",1997,0,108.63,475,11680,9,O,20240310,2024,3,10
,래미안,삼성동,"124,633",1986,0,134.72,370,11680,37,,,2024,2,9
O,강남_3차_아파트,압구정동,"1,282",2018,89,142.99,602,11680,29,,,2024,3,27
,강남_7차_아파트,대치동,"4,864",2010,157,111.29,271,11680,44,,,2024,2,27
O,래미안,대치동,"74,509",1985,0,100.77,861,11680,1,,,2024,1,24
X,타워팰리스,청담동,"32,761",2000,0,104.64,732,11680,12,,,2024,1,27
,강남_5차_아파트,삼성동,"115,658",2006,0,144.9,646,11680,14,,,2024,3,1
,강남_6차_아파트,대치동,"1,602",2008,122,89.1,810,11680,22,,,2024,1,3
O,강남_7차_아파트,청담동,"108,834",2010,0,87.87,974,11680,22,,,2024,1,11
X,강남_4차_아파트,압구정동,"4,033",2024,116,112.35,763,11680,22,,,2024,1,8
X,강남_5차_아파트,역삼동,"44,378",1985,0,65.3,380,11680,2,,,2024,3,14
,강남_9차_아파트,청담동,"74,397",1992,0,116.52,134,11680,24,,,2024,2,11
,래미안,압구정동,"4,710",1986,263,121.87,332,11680,44,,,2024,3,18
O,강남_3차_아파트,대치동,"81,019",1994,0,75.07,907,11680,34,,,2024,2,24
O,강남_3차_아파트,압구정동,"1,834",2001,253,113.71,100,11680,5,,,2024,1,11
X,타워팰리스,대치동,"100,999",1994,0,120.42,683,11680,7,,,2024,2,12
O,래미안,청담동,"83,932",2000,0,71.8,488,11680,30,,,2024,1,25
O,강남_1차_아파트,삼성동,"79,149",2010,0,99.2,400,11680,27,,,2024,2,6
X,강남_8차_아파트,대치동,"74,839",1982,0,95.63,662,11680,3,,,2024,2,18
O,강남_5차_아파트,역삼동,"60,804",1997,0,128.9,366,11680,35,,,2024,1,8
X,강남_7차_아파트,청담동,"124,638",2022,0,81.93,549,11680,24,,,2024,2,21
,강남_1차_아파트,역삼동,"114,460",2012,0,95.12,501,11680,44,,,2024,3,24
X,강남_1차_아파트,청담동,"37,670",2007,0,65.31,171,11680,22,,,2024,1,15
,강남_4차_아파트,대치동,"69,422",1989,0,104.07,873,11680,20,,,2024,1,12
O,강남_1차_아파트,역삼동,"144,384",2008,0,89.29,531,11680,30,,,2024,3,19
,강남_1차_아파트,역삼동,"132,631",2000,0,90.98,835,11680,41,,,2024,1,14
X,강남_4차_아파트,삼성동,"123,232",2021,0,135.81,289,11680,39,,,2024,3,20
O,아이파크,삼성동,"36,498",2023,0,88.68,392,11680,19,,,2024,1,25
X,강남_1차_아파트,압구정동,"47,461",2016,0,106.98,437,11680,9,,,2024,3,6
O,강남_6차_아파트,대치동,"84,898",1983,0,58.49,253,11680,35,,,2024,3,28
,강남_3차_아파트,대치동,"104,677",2004,0,100.73,109,11680,2,,,2024,2,8
,타워팰리스,역삼동,"1,940",1988,225,107.87,285,11680,2,O,20240122,2024,1,22
X,강남_5차_아파트,대치동,"101,865",2010,0,146.39,306,11680,5,O,20240123,2024,1,23
X,강남_5차_아파트,삼성동,"137,131",2012,0,51.62,933,11680,40,,,2024,3,17
,아이파크,대치동,"35,037",2013,0,100.19,796,11680,20,,,2024,2,14
,강남_4차_아파트,대치동,"70,374",1982,0,66.18,136,11680,45,,,2024,2,7
X,래미안,압구정동,"123,418",1989,0,139.25,892,11680,21,,,2024,1,21
O,강남_5차_아파트,대치동,"35,467",1982,0,84.04,244,11680,27,,,2024,2,27
X,강남_2차_아파트,청담동,"72,285",2011,0,90.39,563,11680,1,,,2024,3,2
,강남_5차_아파트,삼성동,"3,111",2008,282,141.02,980,11680,3,,,2024,2,22
O,래미안,삼성동,"59,424",2024,0,67.29,468,11680,38,,,2024,3,1
O,강남_8차_아파트,삼성동,"3,354",1992,280,103.04,197,11680,33,,,2024,2,1
O,타워팰리스,청담동,"68,299",2023,0,89.27,704,11680,1,,,2024,3,15
,강남_8차_아파트,역삼동,"2,568",1998,174,121.53,526,11680,35,,,2024,3,19
,강남_8차_아파트,대치동,"63,289",2010,0,64.83,685,11680,8,,,2024,3,26
,강남_1차_아파트,역삼동,"61,399",2001,0,50.43,412,11680,13,,,2024,1,19
O,타워팰리스,역삼동,"136,855",2018,0,61.51,198,11680,24,,,2024,3,15
O,강남_3차_아파트,역삼동,"45,211",1983,0,105.82,205,11680,15,,,2024,2,15
,강남_6차_아파트,대치동,"126,038",1990,0,80.6,467,11680,14,,,2024,3,10
,강남_9차_아파트,압구정동,"1,079",2022,118,127.69,120,11680,40,,,2024,1,10
O,강남_6차_아파트,삼성동,"2,489",1988,290,88.53,126,11680,38,,,2024,1,14
,래미안,삼성동,"4,713",1984,106,84.63,424,11680,11,,,2024,2,5
,강남_8차_아파트,청담동,"2,603",1985,89,96.43,739,11680,19,,,2024,3,2
,타워팰리스,역삼동,"66,879",1983,0,86.31,673,11680,15,,,2024,2,26
X,래미안,대치동,"40,856",1983,0,116.01,472,11680,10,,,2024,2,14
X,강남_1차_아파트,삼성동,"33,053",1986,0,95.03,361,11680,42,,,2024,1,24
,강남_5차_아파트,청담동,"127,383",2011,0,51.19,684,11680,29,,,2024,3,19
O,래미안,압구정동,"34,597",2008,0,128.23,923,11680,2,,,2024,1,17
,강남_3차_아파트,압구정동,"133,560",2005,0,63.64,619,11680,37,,,2024,3,2
,강남_1차_아파트,압구정동,"124,891",2024,0,75.98,688,11680,38,,,2024,3,22
X,강남_7차_아파트,대치동,"83,831",2015,0,93.6,347,11680,37,,,2024,2,5
,강남_8차_아파트,역삼동,"51,916",2012,0,88.51,591,11680,20,,,2024,1,15
,아이파크,청담동,"93,469",2018,0,121.58,311,11680,30,,,2024,3,14
O,강남_8차_아파트,청담동,"2,147",2000,82,112.96,266,11680,19,,,2024,1,11
O,아이파크,청담동,"35,417",1986,0,111.26,520,11680,7,O,20240118,2024,1,18
X,타워팰리스,청담동,"1,456",2022,100,99.18,249,11680,24,,,2024,2,15
O,강남_9차_아파트,대치동,"30,807",2007,0,89.43,324,11680,15,,,2024,2,21
,강남_9차_아파트,역삼동,"2,598",1989,277,109.29,311,11680,7,,,2024,3,11
X,강남_6차_아파트,대치동,"70,591",1995,0,68.76,908,11680,31,,,2024,2,11
O,강남_2차_아파트,대치동,"3,151",1980,287,63.65,706,11680,38,,,2024,3,19
O,강남_2차_아파트,압구정동,"124,851",2010,0,112.83,164,11680,16,,,2024,3,5
,강남_4차_아파트,역삼동,"3,243",2017,142,85.8,319,11680,32,,,2024,3,18
X,강남_1차_아파트,대치동,"89,616",2023,0,51.63,407,11680,35,,,2024,2,1
,강남_4차_아파트,역삼동,"89,188",1982,0,143.68,170,11680,6,,,2024,1,4
X,강남_5차_아파트,대치동,"4,826",2001,291,89.44,575,11680,14,,,2024,1,25
,강남_8차_아파트,청담동,"89,804",2010,0,103.63,990,11680,3,,,2024,1,28
X,강남_2차_아파트,대치동,"3,723",2019,293,59.44,722,11680,44,,,2024,3,17
O,강남_7차_아파트,역삼동,"101,068",1998,0,127.62,977,11680,33,,,2024,3,14
O,강남_8차_아파트,청담동,"76,963",1981,0,116.66,501,11680,45,,,2024,3,6
,래미안,삼성동,"111,488",2012,0,146.85,121,11680,39,,,2024,2,3
,강남_1차_아파트,역삼동,"149,926",2017,0,82.44,739,11680,24,,,2024,3,28
,강남_7차_아파트,청담동,"81,246",1998,0,66.2,180,11680,3,,,2024,2,16
O,강남_5차_아파트,청담동,"2,238",2022,259,71.62,973,11680,41,,,2024,2,9
O,강남_2차_아파트,청담동,"62,064",2006,0,102.72,542,11680,23,,,2024,2,10
X,강남_4차_아파트,압구정동,"68,698",2018,0,70.51,877,11680,28,,,2024,1,1
,래미안,청담동,"4,428",2019,209,80.31,754,11680,7,,,2024,1,26
X,강남_3차_아파트,대치동,"141,648",2024,0,133.78,578,11680,31,,,2024,1,27
,래미안,압구정동,"3,740",1980,181,88.8,789,11680,34,,,2024,1,22
,강남_9차_아파트,삼성동,"4,628",2016,167,147.14,726,11680,35,,,2024,2,26
X,강남_8차_아파트,청담동,"112,998",2005,0,66.69,754,11680,21,,,2024,2,2
X,강남_6차_아파트,대치동,"54,550",1983,0,72.82,666,11680,3,,,2024,3,22
,강남_4차_아파트,역삼동,"3,607",2005,53,54.4,414,11680,44,,,2024,3,5
,강남_4차_아파트,압구정동,"100,599",2020,0,122.93,113,11680,44,,,2024,3,13
O,강남_2차_아파트,압구정동,"55,356",2016,0,76.37,900,11680,36,,,2024,1,9
X,강남_7차_아파트,역삼동,"4,881",2013,214,142.0,736,11680,6,,,2024,2,2
,래미안,역삼동,"2,939",1993,270,122.92,868,11680,39,,,2024,1,4
O,강남_2차_아파트,삼성동,"140,159",1980,0,99.83,187,11680,24,,,2024,3,1
O,강남_2차_아파트,청담동,"124,789",2006,0,133.19,625,11680,15,,,2024,3,16
O,강남_5차_아파트,대치동,"4,725",2023,273,65.61,887,11680,23,,,2024,1,5
,강남_9차_아파트,청담동,"2,537",2013,125,91.11,282,11680,40,,,2024,1,13
O,타워팰리스,역삼동,"42,485",1990,0,107.58,162,11680,32,,,2024,1,15
X,강남_8차_아파트,삼성동,"136,496",1997,0,114.99,974,11680,9,,,2024,3,8
X,아이파크,삼성동,"61,282",2016,0,72.68,355,11680,31,,,2024,1,17
X,강남_4차_아파트,청담동,"1,402",1997,53,63.99,710,11680,10,,,2024,1,21
X,강남_8차_아파트,역삼동,"59,087",1986,0,123.38,335,11680,7,O,20240208,2024,2,8
,강남_8차_아파트,삼성동,"1,680",1995,110,130.21,912,11680,23,,,2024,3,25
X,강남_4차_아파트,대치동,"3,513",1994,175,93.6,501,11680,19,,,2024,2,27
X,강남_2차_아파트,압구정동,"72,776",1985,0,69.6,730,11680,3,,,2024,3,1
,강남_8차_아파트,삼성동,"45,632",1991,0,107.12,225,11680,17,,,2024,2,21
O,강남_5차_아파트,역삼동,"47,063",1998,0,137.57,156,11680,6,,,2024,3,19
,강남_1차_아파트,역삼동,"83,839",2009,0,92.76,582,11680,14,,,2024,2,18
X,강남_9차_아파트,대치동,"79,716",2012,0,134.31,248,11680,4,,,2024,1,19
X,아이파크,대치동,"139,230",2020,0,112.86,874,11680,9,,,2024,2,27
,아이파크,대치동,"1,830",2024,146,90.95,958,11680,9,,,2024,3,14
O,강남_4차_아파트,청담동,"69,744",2001,0,54.0,155,11680,22,,,2024,2,2
,강남_8차_아파트,대치동,"34,133",1980,0,119.58,770,11680,6,,,2024,3,22
,강남_2차_아파트,삼성동,"2,211",1994,124,96.81,325,11680,2,,,2024,1,20
O,강남_6차_아파트,압구정동,"1,427",1997,280,99.06,677,11680,32,,,2024,3,4
X,강남_1차_아파트,역삼동,"1,596",2005,161,84.33,875,11680,40,,,2024,2,10
,강남_9차_아파트,역삼동,"1,629",1987,152,134.24,372,11680,9,,,2024,3,13
,아이파크,압구정동,"1,943",2006,145,67.27,122,11680,43,,,2024,2,16
,강남_6차_아파트,역삼동,"41,019",2024,0,93.0,599,11680,44,,,2024,2,13
O,강남_1차_아파트,청담동,"103,947",2006,0,70.17,515,11680,5,,,2024,3,6
X,아이파크,역삼동,"99,854",1998,0,90.81,163,11680,27,,,2024,1,12
,강남_9차_아파트,압구정동,"78,714",1985,0,107.97,272,11680,11,,,2024,1,11
,래미안,압구정동,"4,364",2023,57,73.77,978,11680,18,,,2024,3,13
O,강남_4차_아파트,압구정동,"98,831",1987,0,134.13,659,11680,44,,,2024,3,21
,강남_1차_아파트,대치동,"4,632",2005,197,71.16,768,11680,43,,,2024,1,2
,강남_5차_아파트,역삼동,"1,562",2008,50,60.77,243,11680,20,,,2024,3,9
,강남_5차_아파트,압구정동,"3,606",1992,260,130.8,194,11680,4,,,2024,2,15
X,타워팰리스,삼성동,"63,438",2013,0,98.3,710,11680,45,,,2024,3,8
X,강남_7차_아파트,대치동,"1,194",1982,87,51.67,606,11680,33,,,2024,1,17
,강남_1차_아파트,역삼동,"47,585",1987,0,131.64,636,11680,13,,,2024,1,25
,강남_4차_아파트,삼성동,"3,091",2000,65,142.7,366,11680,7,,,2024,3,22
X,강남_1차_아파트,압구정동,"1,112",2012,190,50.86,700,11680,33,,,2024,3,11
O,타워팰리스,청담동,"144,372",1995,0,136.44,721,11680,24,,,2024,2,28
,래미안,압구정동,"73,143",2010,0,112.52,981,11680,40,,,2024,2,20
X,강남_1차_아파트,삼성동,"107,704",2004,0,75.06,260,11680,34,O,20240226,2024,2,26
,아이파크,삼성동,"38,089",2005,0,139.05,171,11680,9,,,2024,3,27
X,강남_8차_아파트,삼성동,"143,310",2016,0,115.88,610,11680,22,,,2024,2,23
X,강남_7차_아파트,역삼동,"67,940",1998,0,114.16,324,11680,13,,,2024,1,3
,강남_6차_아파트,대치동,"66,136",2020,0,119.7,623,11680,8,,,2024,1,27
O,강남_6차_아파트,압구정동,"3,926",2016,251,102.78,889,11680,26,,,2024,2,9
,강남_9차_아파트,압구정동,"144,238",2008,0,56.54,703,11680,40,,,2024,2,14
X,강남_1차_아파트,압구정동,"131,827",2006,0,88.31,474,11680,15,,,2024,1,11
X,타워팰리스,대치동,"84,990",2015,0,85.46,106,11680,25,,,2024,2,21
O,강남_3차_아파트,압구정동,"46,458",2011,0,147.85,993,11680,9,,,2024,2,15
X,강남_5차_아파트,대치동,"119,688",1985,0,93.35,723,11680,26,,,2024,2,4
,타워팰리스,삼성동,"4,580",1988,124,113.15,278,11680,44,,,2024,2,21
X,강남_1차_아파트,대치동,"140,618",2004,0,121.1,802,11680,19,,,2024,1,15
,강남_1차_아파트,대치동,"132,689",2015,0,96.43,661,11680,35,,,2024,2,3
O,아이파크,삼성동,"123,302",1989,0,115.36,736,11680,38,,,2024,1,5
,래미안,청담동,"3,453",2014,254,141.06,575,11680,3,,,2024,3,22
,강남_4차_아파트,압구정동,"2,647",1980,203,104.67,788,11680,38,,,2024,2,5
,강남_2차_아파트,삼성동,"1,088",1997,266,141.4,778,11680,2,,,2024,3,13
X,강남_6차_아파트,대치동,"49,796",2023,0,142.72,384,11680,28,,,2024,1,9
X,강남_5차_아파트,대치동,"3,448",2024,90,147.86,749,11680,35,,,2024,2,6
X,강남_9차_아파트,대치동,"122,295",2024,0,132.56,737,11680,8,,,2024,3,26
O,강남_4차_아파트,삼성동,"74,924",1998,0,90.25,680,11680,15,,,2024,1,11
X,래미안,압구정동,"45,088",2022,0,108.83,775,11680,37,,,2024,1,19
,강남_3차_아파트,대치동,"1,027",2023,203,77.78,764,11680,6,O,20240115,2024,1,15
O,래미안,청담동,"3,148",1981,171,129.37,886,11680,40,,,2024,1,3
X,강남_9차_아파트,대치동,"111,259",2015,0,84.01,431,11680,7,,,2024,2,27
X,강남_9차_아파트,역삼동,"88,928",1998,0,52.57,152,11680,33,,,2024,3,1
O,강남_6차_아파트,압구정동,"33,306",1988,0,100.92,148,11680,30,,,2024,3,4
,강남_2차_아파트,압구정동,"132,846",1989,0,92.06,302,11680,6,,,2024,1,10
,강남_7차_아파트,대치동,"75,517",2002,0,135.25,255,11680,40,,,2024,3,19
,강남_7차_아파트,역삼동,"63,858",2013,0,71.64,745,11680,15,O,20240303,2024,3,3
,강남_6차_아파트,대치동,"4,751",1997,64,115.29,409,11680,37,,,2024,3,8
O,강남_3차_아파트,청담동,"74,632",2012,0,59.4,114,11680,12,,,2024,3,8
O,강남_7차_아파트,삼성동,"2,331",1986,73,123.1,455,11680,2,,,2024,2,16
X,강남_6차_아파트,청담동,"120,611",2019,0,129.26,708,11680,23,,,2024,2,10
X,강남_8차_아파트,압구정동,"126,532",2024,0,141.19,985,11680,31,,,2024,3,17
X,아이파크,청담동,"43,470",2001,0,110.82,969,11680,13,,,2024,2,8
,강남_3차_아파트,청담동,"143,906",1996,0,68.73,203,11680,12,,,2024,1,26
